BASVURU_ID,YIL,DÖNEM,BASVURU_TIPI,UYRUK,CINSIYET,PUAN,BASARI_DURUMU,KESIN_KAYIT_DURUMU
10258,2015,Güz,Enstitu,TÜRKİYE,Erkek,73.8,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10262,2015,Güz,Enstitu,TÜRKİYE,Erkek,65.0,DEGERLENDIRILMEDI,KESIN KAYIT YAPMADI
10269,2015,Güz,Enstitu,TÜRKİYE,Kadın,62.48,Kazanamadı,KESIN KAYIT YAPMADI
10270,2015,Güz,Enstitu,TÜRKİYE,Kadın,63.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10281,2015,Güz,Enstitu,TÜRKİYE,Erkek,60.2,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10285,2015,Güz,Enstitu,TÜRKİYE,Kadın,30.0,Kazanamadı,KESIN KAYIT YAPMADI
10293,2015,Güz,Enstitu,TÜRKİYE,Kadın,1.0,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10295,2015,Güz,Enstitu,TÜRKİYE,Erkek,37.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10295,2015,Güz,Enstitu,TÜRKİYE,Erkek,86.93,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10305,2015,Güz,Enstitu,TÜRKİYE,Kadın,63.16,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10307,2015,Güz,Enstitu,TÜRKİYE,Kadın,74.42,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
10309,2015,Güz,Enstitu,TÜRKİYE,Erkek,52.5,Kazanamadı (Mülakat Notu Yetersiz),KESIN KAYIT YAPMADI
3655,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,229.87,Kazanamadı,KESIN KAYIT YAPMADI
3661,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,44.5,Kazanamadı,KESIN KAYIT YAPMADI
3664,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,70.0,Kazanamadı,KESIN KAYIT YAPMADI
3664,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,90.0,Kazanamadı,KESIN KAYIT YAPMADI
3665,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,17.6,Yedek,KESIN KAYIT YAPMADI
3668,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,30.5,Kazanamadı,KESIN KAYIT YAPMADI
3668,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,229.87,Kazanamadı,KESIN KAYIT YAPMADI
3669,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,38.75,Kazanamadı,KESIN KAYIT YAPMADI
3673,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,41.0,Kazanamadı,KESIN KAYIT YAPMADI
3673,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,50.0,Kazanamadı,KESIN KAYIT YAPMADI
3673,2014,Güz,Uluslararası Öğrenci,KAMERUN,Erkek,59.0,Kazanamadı,KESIN KAYIT YAPMADI
3676,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,26.5,Kazanamadı,KESIN KAYIT YAPMADI
3678,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,82.28,Kazanamadı,KESIN KAYIT YAPMADI
3682,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,73.5,Kazandı,KESIN KAYIT YAPMADI
3684,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,76.5,Kazanamadı,KESIN KAYIT YAPMADI
3684,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,1610.0,Kazanamadı,KESIN KAYIT YAPMADI
3687,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,54.5,Kazanamadı,KESIN KAYIT YAPMADI
3687,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,68.0,Kazanamadı,KESIN KAYIT YAPMADI
3688,2014,Güz,Uluslararası Öğrenci,İTALYA,Kadın,90.28,Kazanamadı,KESIN KAYIT YAPMADI
3689,2014,Güz,Uluslararası Öğrenci,İTALYA,Kadın,64.0,Kazandı,KESIN KAYIT YAPMADI
3695,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,9.8,Kazanamadı,KESIN KAYIT YAPMADI
3695,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Kadın,197.0,Kazanamadı,KESIN KAYIT YAPMADI
3697,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,54.5,Kazanamadı,KESIN KAYIT YAPMADI
3698,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,60.5,Kazanamadı,KESIN KAYIT YAPMADI
3700,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,92.0,Kazanamadı,KESIN KAYIT YAPMADI
3700,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,100.0,Kazanamadı,KESIN KAYIT YAPMADI
3701,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,90.5,Kazanamadı,KESIN KAYIT YAPMADI
3703,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,67.5,Kazandı,KESIN KAYIT YAPMADI
3709,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,72.5,Kazanamadı,KESIN KAYIT YAPMADI
3710,2014,Güz,Uluslararası Öğrenci,ALMANYA,Kadın,1.7,Kazandı,KESIN KAYIT YAPMADI
3712,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,96.14,Kazanamadı,KESIN KAYIT YAPMADI
3718,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,56.25,Kazanamadı,KESIN KAYIT YAPMADI
3718,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,63.0,Kazanamadı,KESIN KAYIT YAPMADI
3721,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,57.0,Kazanamadı,KESIN KAYIT YAPMADI
3722,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,4.8,Kazanamadı,KESIN KAYIT YAPMADI
3723,2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,77.0,Kazanamadı,KESIN KAYIT YAPMADI
3724,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,58.0,Kazanamadı,KESIN KAYIT YAPMADI
3725,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,80.0,Kazandı,KESIN KAYIT YAPMADI
3725,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,84.5,Kazandı,KESIN KAYIT YAPMADI
3726,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,84.5,Yedek,KESIN KAYIT YAPMADI
3727,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,89.53,Yedek,KESIN KAYIT YAPMADI
3729,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,51.0,Kazanamadı,KESIN KAYIT YAPMADI
3729,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,61.5,Kazanamadı,KESIN KAYIT YAPMADI
3730,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,237.0,Kazanamadı,KESIN KAYIT YAPMADI
3740,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,71.5,Kazanamadı,KESIN KAYIT YAPMADI
3740,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,73.75,Kazanamadı,KESIN KAYIT YAPMADI
3741,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,76.0,Yedek,KESIN KAYIT YAPMADI
3744,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,98.31,Kazanamadı,KESIN KAYIT YAPMADI
3746,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,96.84,Kazanamadı,KESIN KAYIT YAPMADI
3748,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,91.2,Kazanamadı,KESIN KAYIT YAPMADI
3753,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,85.6,Kazanamadı,KESIN KAYIT YAPMADI
3761,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,9.0,Kazanamadı,KESIN KAYIT YAPMADI
3762,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,7.0,Kazanamadı,KESIN KAYIT YAPMADI
3762,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,8.0,Kazanamadı,KESIN KAYIT YAPMADI
3764,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,75.5,Yedek,KESIN KAYIT YAPMADI
3766,2014,Güz,Uluslararası Öğrenci,KIRGIZİSTAN,Erkek,1390.0,Kazandı,KESIN KAYIT YAPMADI
3768,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,2530.0,Kazanamadı,KESIN KAYIT YAPMADI
3777,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,55.0,Kazandı,KESIN KAYIT YAPMADI
3777,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,65.5,Kazandı,KESIN KAYIT YAPMADI
3779,2014,Güz,Uluslararası Öğrenci,HOLLANDA,Erkek,44.5,Kazanamadı,KESIN KAYIT YAPMADI
3780,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,95.7,Kazanamadı,KESIN KAYIT YAPMADI
3782,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,64.5,Kazanamadı,KESIN KAYIT YAPMADI
3784,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,357.0,Kazanamadı,KESIN KAYIT YAPMADI
3799,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,14.89,Kazanamadı,KESIN KAYIT YAPMADI
3800,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,53.0,Kazanamadı,KESIN KAYIT YAPMADI
3801,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,39.5,Kazanamadı,KESIN KAYIT YAPMADI
3801,2014,Güz,Uluslararası Öğrenci,TUNUS,Erkek,46.25,Kazanamadı,KESIN KAYIT YAPMADI
3802,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1500.0,Kazandı,KESIN KAYIT YAPMADI
3803,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,5.0,Kazanamadı,KESIN KAYIT YAPMADI
3804,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1500.0,Kazanamadı,KESIN KAYIT YAPMADI
3805,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1610.0,Kazanamadı,KESIN KAYIT YAPMADI
3807,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.94,Kazanamadı,KESIN KAYIT YAPMADI
3808,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,1490.0,Kazanamadı,KESIN KAYIT YAPMADI
3811,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,56.5,Kazanamadı,KESIN KAYIT YAPMADI
3812,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,853.0,Yedek,KESIN KAYIT YAPMADI
3815,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,1290.0,Kazanamadı,KESIN KAYIT YAPMADI
3816,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.57,Kazanamadı,KESIN KAYIT YAPMADI
3817,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,62.5,Kazanamadı,KESIN KAYIT YAPMADI
3818,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,66.25,Kazanamadı,KESIN KAYIT YAPMADI
3821,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,78.25,Kazanamadı,KESIN KAYIT YAPMADI
3824,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,28.75,Kazanamadı,KESIN KAYIT YAPMADI
3824,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,31.0,Kazanamadı,KESIN KAYIT YAPMADI
3825,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,84.71,Kazanamadı,KESIN KAYIT YAPMADI
3826,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,12.0,Kazanamadı,KESIN KAYIT YAPMADI
3826,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,26.25,Kazanamadı,KESIN KAYIT YAPMADI
3827,2014,Güz,Uluslararası Öğrenci,IRAK,Erkek,84.71,Yedek,KESIN KAYIT YAPMADI
3829,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,33.0,Kazanamadı,KESIN KAYIT YAPMADI
3829,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
3830,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,57.0,Kazanamadı,KESIN KAYIT YAPMADI
3833,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,35.0,Kazanamadı,KESIN KAYIT YAPMADI
3833,2014,Güz,Uluslararası Öğrenci,LİBYA,Erkek,88.11,Kazanamadı,KESIN KAYIT YAPMADI
3834,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,65.0,Kazanamadı,KESIN KAYIT YAPMADI
3835,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,0.0,Kazanamadı,KESIN KAYIT YAPMADI
3841,2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,218.0,Kazanamadı,KESIN KAYIT YAPMADI
3843,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,76.34,Kazanamadı,KESIN KAYIT YAPMADI
3843,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,96.25,Kazanamadı,KESIN KAYIT YAPMADI
3846,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,39.0,Kazanamadı,KESIN KAYIT YAPMADI
3847,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,62.4,Kazanamadı,KESIN KAYIT YAPMADI
3848,2014,Güz,Uluslararası Öğrenci,SUDAN,Erkek,28.5,Kazanamadı,KESIN KAYIT YAPMADI
3850,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,96.14,Kazanamadı,KESIN KAYIT YAPMADI
3851,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,46.28,Kazanamadı,KESIN KAYIT YAPMADI
3852,2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Erkek,1300.0,Kazanamadı,KESIN KAYIT YAPMADI
3855,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,50.0,Kazanamadı,KESIN KAYIT YAPMADI
3856,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,44.0,Kazanamadı,KESIN KAYIT YAPMADI
3856,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,56.0,Kazanamadı,KESIN KAYIT YAPMADI
3857,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,55.5,Kazanamadı,KESIN KAYIT YAPMADI
3858,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,72.0,Kazanamadı,KESIN KAYIT YAPMADI
3859,2014,Güz,Uluslararası Öğrenci,KANADA,Erkek,97.47,Kazanamadı,KESIN KAYIT YAPMADI
3861,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,75.0,Yedek,KESIN KAYIT YAPMADI
3864,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
3864,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,49.0,Kazanamadı,KESIN KAYIT YAPMADI
3870,2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,65.0,Kazanamadı,KESIN KAYIT YAPMADI
3870,2014,Güz,Uluslararası Öğrenci,ARNAVUTLUK,Kadın,1760.0,Kazanamadı,KESIN KAYIT YAPMADI
3874,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,73.75,Kazanamadı,KESIN KAYIT YAPMADI
3875,2014,Güz,Uluslararası Öğrenci,UKRAYNA,Kadın,74.5,Kazanamadı,KESIN KAYIT YAPMADI
3877,2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,58.0,Kazanamadı,KESIN KAYIT YAPMADI
3878,2014,Güz,Uluslararası Öğrenci,RUSYA,Kadın,59.5,Kazanamadı,KESIN KAYIT YAPMADI
3879,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,72.5,Kazanamadı,KESIN KAYIT YAPMADI
3880,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,46.5,Kazanamadı,KESIN KAYIT YAPMADI
3881,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,45.0,Kazanamadı,KESIN KAYIT YAPMADI
3883,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,20.5,Kazanamadı,KESIN KAYIT YAPMADI
3883,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,37.0,Kazanamadı,KESIN KAYIT YAPMADI
3884,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,28.75,Kazanamadı,KESIN KAYIT YAPMADI
3885,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,47.5,Kazanamadı,KESIN KAYIT YAPMADI
3885,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,62.45,Kazanamadı,KESIN KAYIT YAPMADI
3887,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Kadın,32.5,Kazanamadı,KESIN KAYIT YAPMADI
3888,2014,Güz,Uluslararası Öğrenci,A.B.D.,Kadın,100.0,Kazanamadı,KESIN KAYIT YAPMADI
3890,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,99.0,Kazanamadı,KESIN KAYIT YAPMADI
3891,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,38.75,Kazanamadı,KESIN KAYIT YAPMADI
3895,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,64.0,Kazanamadı,KESIN KAYIT YAPMADI
3895,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,76.0,Kazanamadı,KESIN KAYIT YAPMADI
3896,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,70.0,Yedek,KESIN KAYIT YAPMADI
3898,2014,Güz,Uluslararası Öğrenci,TACİKİSTAN,Erkek,4.6,Kazanamadı,KESIN KAYIT YAPMADI
3903,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,57.5,Kazanamadı,KESIN KAYIT YAPMADI
3906,2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Kadın,87.5,Kazanamadı,KESIN KAYIT YAPMADI
3908,2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Kadın,57.5,Kazandı,KESIN KAYIT YAPMADI
3925,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,3.0,Kazanamadı,KESIN KAYIT YAPMADI
3927,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,62.5,Kazandı,KESIN KAYIT YAPMADI
3929,2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,3.1,Kazanamadı,KESIN KAYIT YAPMADI
3929,2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,32.5,Kazanamadı,KESIN KAYIT YAPMADI
3929,2014,Güz,Uluslararası Öğrenci,KAZAKİSTAN,Erkek,68.17,Kazanamadı,KESIN KAYIT YAPMADI
3932,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,238.0,Kazanamadı,KESIN KAYIT YAPMADI
3936,2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,58.45,Kazanamadı,KESIN KAYIT YAPMADI
3940,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,22.5,Kazandı,KESIN KAYIT YAPMADI
3941,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,19.5,Kazanamadı,KESIN KAYIT YAPMADI
3941,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,25.5,Kazanamadı,KESIN KAYIT YAPMADI
3945,2014,Güz,Uluslararası Öğrenci,SURİYE,Kadın,47.91,Kazanamadı,KESIN KAYIT YAPMADI
3947,2014,Güz,Uluslararası Öğrenci,A.B.D.,Erkek,73.42,Kazanamadı,KESIN KAYIT YAPMADI
3951,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,97.9,Kazanamadı,KESIN KAYIT YAPMADI
3952,2014,Güz,Uluslararası Öğrenci,FİLİSTİN,Erkek,27.5,Kazanamadı,KESIN KAYIT YAPMADI
3955,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,224.0,Kazanamadı,KESIN KAYIT YAPMADI
3960,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,4.94,Kazanamadı,KESIN KAYIT YAPMADI
3960,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,80.0,Kazanamadı,KESIN KAYIT YAPMADI
3966,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,31.5,Kazanamadı,KESIN KAYIT YAPMADI
3968,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,48.75,Kazanamadı,KESIN KAYIT YAPMADI
3970,2014,Güz,Uluslararası Öğrenci,GİNE BİSSAU,Erkek,18.0,Kazanamadı,KESIN KAYIT YAPMADI
3970,2014,Güz,Uluslararası Öğrenci,GİNE BİSSAU,Erkek,46.0,Kazanamadı,KESIN KAYIT YAPMADI
3972,2014,Güz,Uluslararası Öğrenci,GİNE BİSSAU,Erkek,26.5,Kazanamadı,KESIN KAYIT YAPMADI
3973,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,23.0,Kazanamadı,KESIN KAYIT YAPMADI
3973,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,31.25,Kazanamadı,KESIN KAYIT YAPMADI
3975,2014,Güz,Uluslararası Öğrenci,AFGANİSTAN,Erkek,39.5,Kazanamadı,KESIN KAYIT YAPMADI
3976,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,201.0,Kazanamadı,KESIN KAYIT YAPMADI
3979,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,147.0,Kazanamadı,KESIN KAYIT YAPMADI
3981,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,75.0,Kazanamadı,KESIN KAYIT YAPMADI
3982,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,60.0,Kazanamadı,KESIN KAYIT YAPMADI
3982,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,64.5,Kazanamadı,KESIN KAYIT YAPMADI
3982,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,1440.0,Kazanamadı,KESIN KAYIT YAPMADI
3983,2014,Güz,Uluslararası Öğrenci,İRAN,Erkek,55.5,Kazanamadı,KESIN KAYIT YAPMADI
3987,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,43.75,Kazanamadı,KESIN KAYIT YAPMADI
3987,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,44.5,Kazanamadı,KESIN KAYIT YAPMADI
3989,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Erkek,87.5,Kazanamadı,KESIN KAYIT YAPMADI
3994,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,51.0,Kazanamadı,KESIN KAYIT YAPMADI
3997,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,0.0,Kazanamadı,KESIN KAYIT YAPMADI
3998,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,76.37,Kazanamadı,KESIN KAYIT YAPMADI
3998,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,86.07,Kazanamadı,KESIN KAYIT YAPMADI
4000,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,82.09,Kazanamadı,KESIN KAYIT YAPMADI
4001,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,77.61,Kazanamadı,KESIN KAYIT YAPMADI
4002,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,81.48,Kazanamadı,KESIN KAYIT YAPMADI
4002,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,81.68,Kazanamadı,KESIN KAYIT YAPMADI
4004,2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Kadın,76.25,Kazanamadı,KESIN KAYIT YAPMADI
4005,2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Kadın,78.5,Kazanamadı,KESIN KAYIT YAPMADI
4006,2014,Güz,Uluslararası Öğrenci,İNGİLTERE / BİRLEŞİK KRALLIK,Kadın,74.0,Kazandı,KESIN KAYIT YAPMADI
4007,2014,Güz,Uluslararası Öğrenci,ÜRDÜN,Erkek,89.6,Kazanamadı,KESIN KAYIT YAPMADI
4010,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,97.22,Kazanamadı,KESIN KAYIT YAPMADI
4012,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Erkek,64.0,Kazanamadı,KESIN KAYIT YAPMADI
4020,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,4.34,Kazanamadı,KESIN KAYIT YAPMADI
4020,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,31.25,Kazanamadı,KESIN KAYIT YAPMADI
4020,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Kadın,45.5,Kazanamadı,KESIN KAYIT YAPMADI
4023,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,178.0,Kazanamadı,KESIN KAYIT YAPMADI
4025,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,218.0,Kazanamadı,KESIN KAYIT YAPMADI
4028,2014,Güz,Uluslararası Öğrenci,SURİYE,Erkek,213.0,Kazanamadı,KESIN KAYIT YAPMADI
4030,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,86.57,Kazanamadı,KESIN KAYIT YAPMADI
4030,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,89.37,Kazanamadı,KESIN KAYIT YAPMADI
4031,2014,Güz,Uluslararası Öğrenci,TÜRKİYE,Erkek,84.66,Kazanamadı,KESIN KAYIT YAPMADI
4037,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Kadın,94.0,Kazanamadı,KESIN KAYIT YAPMADI
4039,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,96.02,Kazanamadı,KESIN KAYIT YAPMADI
4042,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,75.0,Yedek,KESIN KAYIT YAPMADI
4045,2014,Güz,Uluslararası Öğrenci,YUNANİSTAN,Erkek,66.5,Kazandı,KESIN KAYIT YAPMADI
4050,2014,Güz,Uluslararası Öğrenci,TÜRKMENİSTAN,Erkek,63.5,Kazanamadı,KESIN KAYIT YAPMADI
4051,2014,Güz,Uluslararası Öğrenci,BULGARİSTAN,Kadın,81.5,Yedek,KESIN KAYIT YAPMADI
4055,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,87.68,Kazanamadı,KESIN KAYIT YAPMADI
4055,2014,Güz,Uluslararası Öğrenci,AZERBAYCAN,Kadın,97.31,Kazanamadı,KESIN KAYIT YAPMADI
